"HIV prevalence, adult (% ages 15-49), total"
"HDI Rank (2018)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"69","Albania","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"82","Algeria","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"149","Angola","0.2","","0.5","","1.0","","1.4","","1.8","","1.8","","1.8","","1.9","","1.9","","1.9","","1.9","","1.9",""
"48","Argentina","0.1","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4",""
"81","Armenia","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"6","Australia","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"20","Austria","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"87","Azerbaijan","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"60","Bahamas","2.2","","2.8","","2.9","","2.6","","2.4","","2.3","","2.3","","2.2","","2.1","","2.0","","2.0","","1.9",""
"45","Bahrain","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"135","Bangladesh","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"56","Barbados","0.1","","0.2","","0.4","","0.8","","1.3","","1.3","","1.4","","1.5","","1.5","","1.5","","1.6","","1.6",""
"50","Belarus","0.1","","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.3","","0.3","","0.4","","0.4","","0.4",""
"103","Belize","0.1","","0.6","","1.0","","1.4","","1.6","","1.7","","1.7","","1.8","","1.8","","1.8","","1.9","","1.9",""
"163","Benin","0.2","","0.9","","1.4","","1.3","","1.1","","1.1","","1.1","","1.1","","1.1","","1.0","","1.0","","1.0",""
"114","Bolivia (Plurinational State of)","0.1","","0.1","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3",""
"94","Botswana","6.1","","20.3","","27.0","","24.5","","23.2","","23.1","","23.1","","23.1","","23.1","","23.1","","23.0","","22.8",""
"79","Brazil","0.2","","0.3","","0.3","","0.4","","0.5","","0.5","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6",""
"52","Bulgaria","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"182","Burkina Faso","3.5","","3.7","","2.5","","1.5","","1.0","","1.0","","0.9","","0.9","","0.9","","0.8","","0.8","","0.8",""
"185","Burundi","2.2","","3.8","","3.5","","2.3","","1.5","","1.4","","1.3","","1.2","","1.2","","1.1","","1.1","","1.1",""
"126","Cabo Verde","0.4","","0.7","","0.9","","0.8","","0.7","","0.7","","0.7","","0.6","","0.6","","0.6","","0.6","","0.6",""
"146","Cambodia","0.1","","1.3","","1.6","","1.1","","0.8","","0.7","","0.7","","0.7","","0.6","","0.6","","0.6","","0.5",""
"150","Cameroon","0.9","","2.8","","4.6","","5.1","","4.6","","4.5","","4.4","","4.2","","4.1","","3.9","","3.8","","3.7",""
"188","Central African Republic","3.5","","8.8","","9.3","","6.5","","4.9","","4.8","","4.6","","4.5","","4.3","","4.2","","4.1","","4.0",""
"187","Chad","1.0","","1.8","","2.2","","1.9","","1.6","","1.6","","1.5","","1.5","","1.4","","1.4","","1.3","","1.3",""
"42","Chile","0.1","","0.1","","0.2","","0.3","","0.4","","0.4","","0.4","","0.4","","0.5","","0.5","","0.5","","0.6",""
"79","Colombia","0.1","","0.5","","0.6","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5",""
"156","Comoros","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"138","Congo","3.2","","4.8","","4.3","","3.5","","3.2","","3.2","","3.2","","3.2","","3.2","","3.2","","3.2","","3.1",""
"179","Congo (Democratic Republic of the)","1.6","","2.1","","2.1","","1.7","","1.2","","1.1","","1.0","","0.9","","0.9","","0.8","","0.7","","0.7",""
"68","Costa Rica","0.1","","0.1","","0.1","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4",""
"72","Cuba","0.1","","0.1","","0.1","","0.1","","0.3","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4",""
"31","Cyprus","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"26","Czechia","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"165","C̫te d'Ivoire","4.1","","7.9","","7.7","","5.1","","3.6","","3.5","","3.3","","3.2","","3.0","","2.9","","2.8","","2.8",""
"11","Denmark","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.1","","0.1","","0.1",""
"171","Djibouti","0.1","","1.2","","2.7","","2.5","","1.7","","1.6","","1.5","","1.5","","1.4","","1.4","","1.3","","1.3",""
"89","Dominican Republic","0.5","","1.2","","1.9","","1.8","","1.3","","1.3","","1.2","","1.1","","1.0","","1.0","","1.0","","0.9",""
"85","Ecuador","0.1","","0.3","","0.4","","0.4","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3",""
"116","Egypt","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"124","El Salvador","0.1","","0.2","","0.4","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6",""
"144","Equatorial Guinea","1.0","","2.1","","3.4","","4.7","","5.8","","6.0","","6.1","","6.3","","6.4","","6.5","","6.5","","6.5",""
"182","Eritrea","0.5","","1.4","","1.6","","1.1","","0.8","","0.7","","0.7","","0.7","","0.6","","0.6","","0.6","","0.6",""
"30","Estonia","0.1","","0.1","","0.2","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.7","","0.7",""
"138","Eswatini (Kingdom of)","1.7","","16.1","","25.8","","25.5","","27.4","","27.8","","28.2","","28.4","","28.4","","28.3","","27.9","","27.4",""
"173","Ethiopia","1.8","","3.4","","3.4","","2.2","","1.4","","1.3","","1.2","","1.1","","1.1","","1.0","","1.0","","0.9",""
"26","France","0.1","","0.2","","0.3","","0.4","","0.4","","0.4","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5",""
"115","Gabon","0.8","","2.2","","3.5","","4.0","","4.2","","4.2","","4.2","","4.2","","4.2","","4.3","","4.3","","4.2",""
"174","Gambia","0.1","","0.5","","1.5","","2.2","","2.1","","2.0","","2.0","","1.9","","1.9","","1.8","","1.7","","1.6",""
"70","Georgia","0.1","","0.1","","0.1","","0.1","","0.2","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4",""
"4","Germany","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.2","","0.2","","0.2",""
"142","Ghana","1.1","","2.1","","2.6","","2.4","","2.0","","2.0","","1.9","","1.8","","1.8","","1.7","","1.7","","1.7",""
"32","Greece","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"126","Guatemala","0.1","","0.1","","0.3","","0.4","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.4",""
"174","Guinea","0.8","","1.6","","1.8","","1.7","","1.6","","1.6","","1.6","","1.6","","1.6","","1.6","","1.5","","1.5",""
"178","Guinea-Bissau","0.3","","1.1","","2.6","","3.9","","4.0","","3.9","","3.9","","3.8","","3.7","","3.6","","3.5","","3.4",""
"123","Guyana","0.1","","0.2","","0.7","","1.3","","1.6","","1.6","","1.7","","1.7","","1.7","","1.7","","1.7","","1.7",""
"169","Haiti","0.9","","1.7","","2.0","","2.0","","2.0","","2.0","","2.0","","1.9","","1.9","","1.9","","1.9","","1.9",""
"132","Honduras","0.8","","1.3","","1.1","","0.7","","0.5","","0.5","","0.4","","0.4","","0.4","","0.4","","0.4","","0.3",""
"43","Hungary","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"129","India","0.1","","0.4","","0.5","","0.4","","0.3","","0.3","","0.3","","0.2","","0.2","","0.2","","0.2","","0.2",""
"111","Indonesia","0.1","","0.1","","0.1","","0.2","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4",""
"65","Iran (Islamic Republic of)","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"3","Ireland","0.1","","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"29","Italy","0.1","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.2","","0.2","","0.2","","0.2",""
"96","Jamaica","0.9","","2.2","","2.5","","2.2","","2.0","","1.9","","1.9","","1.9","","1.8","","1.8","","1.8","","1.8",""
"19","Japan","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"50","Kazakhstan","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2",""
"147","Kenya","5.5","","9.8","","9.3","","6.8","","5.6","","5.5","","5.5","","5.4","","5.2","","5.1","","5.0","","4.8",""
"57","Kuwait","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"122","Kyrgyzstan","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"140","Lao People's Democratic Republic","0.1","","0.1","","0.1","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3",""
"93","Lebanon","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"164","Lesotho","1.5","","11.7","","21.9","","22.1","","22.2","","22.5","","22.9","","23.2","","23.5","","23.8","","23.9","","23.8",""
"176","Liberia","4.1","","5.3","","4.2","","2.8","","2.0","","1.8","","1.8","","1.7","","1.6","","1.5","","1.5","","1.4",""
"34","Lithuania","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.2",""
"21","Luxembourg","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3","","0.3",""
"162","Madagascar","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3",""
"172","Malawi","6.0","","13.4","","14.7","","12.2","","10.9","","10.7","","10.6","","10.5","","10.3","","10.1","","9.9","","9.6",""
"61","Malaysia","0.3","","0.5","","0.5","","0.5","","0.5","","0.5","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4",""
"184","Mali","1.0","","1.5","","1.5","","1.4","","1.4","","1.4","","1.4","","1.4","","1.3","","1.3","","1.3","","1.2",""
"161","Mauritania","0.3","","0.6","","0.9","","0.9","","0.6","","0.6","","0.5","","0.5","","0.5","","0.4","","0.4","","0.3",""
"76","Mexico","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3",""
"107","Moldova (Republic of)","0.1","","0.1","","0.1","","0.2","","0.4","","0.4","","0.4","","0.5","","0.5","","0.5","","0.5","","0.6",""
"92","Mongolia","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"52","Montenegro","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"121","Morocco","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"180","Mozambique","1.6","","5.1","","9.7","","12.6","","13.3","","13.3","","13.3","","13.2","","13.0","","12.9","","12.7","","12.5",""
"145","Myanmar","0.1","","0.3","","0.6","","0.8","","0.8","","0.7","","0.7","","0.7","","0.7","","0.7","","0.7","","0.7",""
"130","Namibia","2.0","","8.6","","14.3","","13.8","","13.0","","12.9","","12.8","","12.8","","12.6","","12.5","","12.3","","12.1",""
"147","Nepal","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"10","Netherlands","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"14","New Zealand","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"126","Nicaragua","0.1","","0.1","","0.3","","0.3","","0.3","","0.3","","0.3","","0.2","","0.2","","0.2","","0.2","","0.2",""
"189","Niger","0.2","","0.5","","0.7","","0.6","","0.5","","0.4","","0.4","","0.4","","0.4","","0.4","","0.3","","0.3",""
"158","Nigeria","1.2","","2.5","","3.6","","3.6","","3.2","","3.1","","3.0","","3.0","","2.9","","2.9","","2.8","","2.8",""
"82","North Macedonia","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"1","Norway","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"152","Pakistan","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"67","Panama","0.2","","0.4","","0.6","","0.7","","0.8","","0.9","","0.9","","0.9","","0.9","","0.9","","1.0","","1.0",""
"155","Papua New Guinea","0.1","","0.2","","0.7","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9",""
"98","Paraguay","0.1","","0.1","","0.3","","0.4","","0.4","","0.4","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5",""
"82","Peru","0.6","","0.6","","0.5","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.3","","0.3","","0.3",""
"106","Philippines","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"40","Portugal","0.2","","0.4","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6",""
"41","Qatar","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"52","Romania","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"49","Russian Federation","0.1","","0.1","","0.1","","0.3","","0.6","","0.7","","0.7","","0.8","","0.9","","1.0","","1.1","","1.2",""
"157","Rwanda","4.2","","6.0","","5.0","","3.6","","3.2","","3.1","","3.0","","3.0","","2.9","","2.8","","2.8","","2.7",""
"166","Senegal","0.2","","0.4","","0.7","","0.7","","0.6","","0.6","","0.6","","0.5","","0.5","","0.5","","0.4","","0.4",""
"63","Serbia","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"181","Sierra Leone","0.1","","0.4","","1.0","","1.5","","1.6","","1.6","","1.6","","1.5","","1.5","","1.4","","1.4","","1.4",""
"9","Singapore","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"36","Slovakia","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"24","Slovenia","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"..","Somalia","0.1","","0.2","","0.4","","0.4","","0.2","","0.2","","0.2","","0.2","","0.2","","0.1","","0.1","","0.1",""
"113","South Africa","0.6","","5.9","","13.4","","16.7","","18.1","","18.2","","18.4","","18.6","","18.7","","18.8","","18.9","","18.8",""
"186","South Sudan","0.2","","0.9","","2.2","","2.9","","2.8","","2.8","","2.7","","2.7","","2.6","","2.5","","2.5","","2.4",""
"25","Spain","0.3","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4",""
"71","Sri Lanka","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"168","Sudan","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"98","Suriname","0.1","","0.5","","1.1","","1.3","","1.2","","1.2","","1.2","","1.2","","1.3","","1.3","","1.3","","1.3",""
"125","Tajikistan","0.1","","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3","","0.3",""
"159","Tanzania (United Republic of)","4.9","","8.1","","8.1","","6.4","","5.4","","5.2","","5.1","","4.9","","4.8","","4.7","","4.6","","4.5",""
"77","Thailand","0.6","","1.9","","1.9","","1.5","","1.4","","1.3","","1.3","","1.3","","1.2","","1.2","","1.1","","1.1",""
"167","Togo","1.0","","2.4","","3.4","","3.6","","3.0","","2.8","","2.7","","2.6","","2.5","","2.3","","2.2","","2.1",""
"63","Trinidad and Tobago","0.3","","0.7","","1.0","","1.1","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.1",""
"91","Tunisia","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"159","Uganda","10.7","","9.2","","7.0","","6.4","","6.7","","6.7","","6.7","","6.6","","6.5","","6.3","","6.1","","5.9",""
"88","Ukraine","0.1","","0.3","","0.8","","1.0","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9",""
"57","Uruguay","0.1","","0.2","","0.4","","0.5","","0.5","","0.5","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6",""
"108","Uzbekistan","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3",""
"118","Viet Nam","0.1","","0.1","","0.2","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.3",""
"143","Zambia","8.4","","14.9","","15.5","","13.1","","12.3","","12.3","","12.3","","12.2","","12.1","","12.0","","11.8","","11.5",""
"150","Zimbabwe","15.9","","26.5","","25.1","","18.5","","15.0","","14.8","","14.6","","14.4","","14.2","","14.0","","13.7","","13.3",""
"170","Afghanistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"36","Andorra","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"35","United Arab Emirates","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"74","Antigua and Barbuda","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"17","Belgium","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"75","Bosnia and Herzegovina","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"43","Brunei Darussalam","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"134","Bhutan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"13","Canada","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"2","Switzerland","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"85","China","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"98","Dominica","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"12","Finland","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"98","Fiji","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"135","Micronesia (Federated States of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"15","United Kingdom","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"78","Grenada","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"4","Hong Kong, China (SAR)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"46","Croatia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"120","Iraq","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"6","Iceland","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"22","Israel","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"102","Jordan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"132","Kiribati","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"73","Saint Kitts and Nevis","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"22","Korea (Republic of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"110","Libya","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"89","Saint Lucia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"18","Liechtenstein","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"39","Latvia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"104","Maldives","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"117","Marshall Islands","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"28","Malta","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"66","Mauritius","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"47","Oman","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"55","Palau","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"32","Poland","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"119","Palestine, State of","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"36","Saudi Arabia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"153","Solomon Islands","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"137","Sao Tome and Principe","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"8","Sweden","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"62","Seychelles","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"154","Syrian Arab Republic","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"108","Turkmenistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"131","Timor-Leste","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"105","Tonga","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"59","Turkey","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"15","United States","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"94","Saint Vincent and the Grenadines","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"96","Venezuela (Bolivarian Republic of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"141","Vanuatu","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"111","Samoa","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"177","Yemen","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","0.1","","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4",""
" ","High human development","0.2","","0.6","","0.9","","1.1","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2",""
" ","Medium human development","0.4","","0.8","","0.9","","0.8","","0.7","","0.7","","0.7","","0.6","","0.6","","0.6","","0.6","","0.6",""
" ","Low human development","2.1","","3.5","","3.9","","3.5","","3.0","","2.9","","2.9","","2.8","","2.8","","2.7","","2.6","","2.6",""
" ","Developing Countries","0.5","","1.1","","1.3","","1.2","","1.2","","1.2","","1.2","","1.1","","1.1","","1.1","","1.1","","1.1",""
"","Regions"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
" ","East Asia and the Pacific","0.2","","0.4","","0.4","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.4",""
" ","Europe and Central Asia","0.1","","0.2","","0.3","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4",""
" ","Latin America and the Caribbean","0.2","","0.3","","0.4","","0.4","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5",""
" ","South Asia","0.1","","0.3","","0.4","","0.3","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
" ","Sub-Saharan Africa","2.6","","4.9","","5.9","","5.4","","4.9","","4.8","","4.7","","4.7","","4.6","","4.5","","4.4","","4.3",""
" ","Least Developed Countries","1.5","","2.4","","2.6","","2.3","","2.1","","2.1","","2.1","","2.0","","2.0","","2.0","","1.9","","1.9",""
" ","Small Island Developing States","0.4","","0.7","","1.1","","1.1","","1.1","","1.1","","1.1","","1.1","","1.1","","1.1","","1.1","","1.0",""
" ","Organization for Economic Co-operation and Development","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3","","0.3","","0.3",""
" ","World","0.4","","0.9","","1.1","","1.1","","1.1","","1.0","","1.0","","1.0","","1.0","","1.0","","1.0","","1.0",""
"a:  0.1 or less."
""